-1.7627,-1.0436,-1.7412,-2.0538,0.062939,-0.57313,-1.5318,-0.97792,-0.20085,-2.1806
-1.4057,0.49896,-1.367,-0.84271,0.09973,-2.0954,-1.0026,-0.59846,-1.3886,-1.0851
-1.1876,-0.38266,-1.0273,-1.9289,-0.8082,-0.0093578,-1.2903,-1.7039,-0.77188,-1.5299
-1.265,-1.0073,-0.38428,-1.5918,1.1471,-1.799,0.12565,-0.91721,-2.0651,0.9551
-1.6924,-0.8951,-1.6354,-1.5863,-0.91596,-1.02,-1.6535,0.76712,-3.0122,-0.65226
-1.6918,-0.70982,-1.6265,-2.3231,-1.2644,-0.33518,-1.6475,-1.8209,0.42986,-1.6257
-0.52065,-0.72752,-1.0431,-0.40002,-0.49169,-0.77896,-1.7296,0.33138,0.3175,0.068842
-0.67128,-1.04,-0.47498,-2.0124,0.40267,0.65784,-1.5471,-0.89225,-0.90166,-1.1462
-1.2833,-0.11644,-2.3626,-1.6327,-0.088073,0.54617,-2.3851,0.45385,-1.5865,-0.66374
-1.6175,0.026252,-0.72513,-1.1046,-0.71488,0.11256,-2.1577,-0.17371,-1.1018,-0.75765
-1.4329,-0.67592,-0.99019,-0.50964,-0.76412,-1.3894,-0.043131,-0.055452,-1.5356,-0.69515
-0.90175,0.048685,-2.0551,-0.66089,-0.84615,0.29944,-1.6596,-0.17992,-0.40969,-0.83057
-0.78863,-0.30982,-0.64994,-0.86142,-1.0044,-0.64929,-2.2531,-0.5092,-0.82584,-1.9736
-1.1494,-0.83609,0.21782,-2.3778,-0.21776,-0.89215,0.5057,-0.37674,-0.72055,-1.3282
-1.8208,-0.54382,-0.020235,-2.331,-0.97911,-0.69302,-0.86095,-1.62,-0.92158,-0.87015
-0.59761,-1.118,-2.7694,1.2273,-2.585,-1.0573,-0.63048,-0.4613,-0.50687,-2.6472
-1.1946,-2.0166,-0.49606,-1.543,-0.55716,-1.1505,-1.5947,0.33516,-0.18485,-0.81985
-1.6232,0.41375,-0.79611,-1.8744,0.37706,-0.91691,-0.94843,-1.9881,0.22244,-1.2814
-0.45585,-1.5475,-0.96204,-0.31186,-0.70039,-0.54848,-1.1094,0.1329,0.2429,-0.60315
-0.99891,-1.558,-0.73321,-0.28803,-0.94152,-1.2846,0.32262,-1.6004,0.39281,-0.88321
-0.76275,-0.37734,-1.0342,-1.584,-0.82173,-0.54851,-0.55207,-0.84273,-0.22513,-1.4634
-1.4799,-0.19284,-0.81201,-1.6613,0.81375,-1.4488,-1.7376,-0.53338,-0.81037,-1.3961
-0.95652,-1.637,0.38279,-2.1929,-0.28661,-1.5173,-1.9119,-0.028151,-1.339,-1.2988
-1.4894,-1.4595,-0.89395,0.67947,-1.4788,-2.0958,-0.33864,0.042914,-1.1971,0.1112
0.083687,-0.019794,0.66418,-0.38285,-1.6369,-0.36755,-1.7308,-1.46,-0.21663,-0.17191
-1.762,0.71271,-1.4393,-1.4646,0.049908,-0.29606,-0.049664,-1.0123,-1.5596,0.72653
-2.8177,-0.97987,-1.6507,-0.71503,0.45163,-1.6046,-1.5323,-0.85056,-0.19264,-1.5942
-0.3061,-0.38462,-0.53986,-2.205,0.37726,-0.5633,-2.2286,0.76538,-0.81541,0.074054
-1.7443,-0.16048,-1.483,-0.65894,-1.7255,-0.75375,1.2358,-1.7605,-1.4994,-0.59021
-1.2497,-0.34508,-0.2844,0.20181,-1.1117,-0.29608,-0.66165,-1.8519,0.75168,-1.0175
-0.29074,-0.17406,-0.98204,-1.5647,-2.0906,0.24477,-0.83899,-0.14699,-2.1543,-0.45377
-0.36921,-2.4159,0.10688,-2.2073,-1.0245,-1.9874,-0.22677,-0.63732,-1.109,-2.2865
-1.3551,-0.78209,0.12775,-0.94501,-1.1749,-1.8019,-0.7775,0.086369,-1.8672,-0.97343
-0.604,-1.3399,-0.74912,-1.4646,-0.4519,-0.010344,-2.2456,0.25233,0.26432,-0.41745
-1.6503,-1.2018,-0.1406,-1.1959,-2.4614,-0.11218,-1.2402,-0.63716,-2.5648,-0.5447
-1.0797,-0.24985,-0.9419,-1.2312,-0.69095,-0.78221,-0.62793,-0.097112,0.072685,-2.056
-0.4474,0.43314,-2.4414,0.77772,-0.0050621,-0.67875,-1.0841,0.31892,-0.92632,-0.023561
-0.98328,-2.4332,0.35221,-0.16487,-1.1881,-0.68358,-0.23403,-0.9144,-0.96376,-0.89242
-1.3849,-1.3545,-0.25906,-0.33603,-1.9808,-0.97673,-1.1605,0.49711,-3.1374,1.1302
-0.5259,-1.4845,-0.46836,-1.3615,-0.076479,-1.177,-1.0698,-0.13904,-0.15635,-0.97526
-0.45429,-0.65339,-0.0020859,-0.48273,-2.3893,0.09523,-0.88323,-0.4965,-0.35076,-1.2284
-1.8499,-0.33586,-2.5185,-1.2109,-1.1642,-0.10067,0.27433,-2.1368,-0.7345,-1.3758
-2.3808,0.47783,-2.5317,-0.4255,0.070227,-1.0733,0.17643,-0.64544,-0.44738,-0.19293
-2.0237,-1.7342,0.24349,-1.3918,-0.71777,-1.3635,0.045768,-0.7531,-0.49906,-1.8716
-0.61066,-1.2878,-0.82341,-0.93222,-0.78575,0.71382,-2.864,-0.38004,-0.79097,-1.9017
-0.45475,-2.0977,-0.66274,-0.57984,-0.049435,-1.6051,-0.2124,-0.57897,-0.75451,-1.5783
-1.3075,-0.32432,-1.5178,-1.1797,-0.088112,0.25039,-0.90479,-1.3421,-0.26945,-1.1207
-0.8313,-1.0988,-0.72208,-1.2291,-1.459,-0.74704,-0.95814,-0.71538,-0.19485,-2.486
-1.0124,-0.80832,-2.152,-0.10168,-1.1302,-1.938,-0.75444,-1.0423,-0.25882,-2.4248
-1.7156,-0.99992,0.44625,-2.0133,-1.5363,-0.5364,-0.92758,-0.41314,-1.0083,-1.3757
-0.59425,0.074603,-2.6104,0.87496,-2.1205,-1.4899,-0.15015,-1.4699,-1.9272,-0.17872
-0.39244,-1.9105,-1.0437,-1.8757,-0.24334,-0.84593,-1.2865,-0.83569,-0.11879,-0.96323
-2.1116,0.117,-1.5304,-1.0024,0.19432,-0.5631,-2.4237,-1.8449,0.10773,-1.3525
-2.4279,-1.778,1.1303,-2.0107,-0.41847,-1.544,-1.398,-0.42613,-1.5063,-1.8099
-0.389,-1.2712,-1.3856,-0.66094,-1.3875,-1.5295,-1.2565,-0.052705,-1.2356,-1.1036
0.2191,-0.62575,-1.1333,0.50453,-0.15891,-0.31232,-0.4828,-0.52852,-0.29442,0.32212
-1.0642,-1.2371,-0.14906,-1.9762,-0.21234,-0.3171,-1.5636,-0.36874,0.15233,-2.182
-1.287,0.16114,-0.60872,0.30007,-1.851,-1.9776,-1.1836,-1.7117,-0.96974,0.053223
-0.79599,-1.9036,0.39408,-0.31027,-1.4271,0.59854,-1.0052,-2.0382,-1.0358,-0.5032
-2.9064,0.092429,-0.49578,-1.9852,-1.6136,-0.42761,-1.3998,-0.78201,-0.55918,-2.1014
-0.26615,-0.87436,-3.0189,1.0866,-1.021,-0.87238,-1.0166,-0.98377,-0.72334,-1.9995
-0.8472,0.15446,-0.98616,-0.76819,-1.2731,-0.75359,0.18075,-0.34163,-1.4284,-0.33262
-1.4832,-0.56585,-2.0679,-0.89674,0.50667,-1.4662,-0.75173,-1.2459,-0.7335,-0.69284
-1.9554,-1.3913,-1.2203,0.070546,-0.18581,-1.2187,-1.0106,-1.379,-1.1399,-0.56649
-1.6822,-0.80659,-0.7495,-1.1274,-0.40279,-0.70455,-1.0295,0.44702,-1.424,-0.14611
-1.6616,-1.4994,-2.0272,-0.57709,-2.0289,0.057923,-1.7794,-1.3354,-1.7559,0.14759
-0.13038,-1.464,0.11189,-1.3076,-0.66243,-0.12371,-0.67478,-0.28274,-1.0203,-1.1236
-1.4313,-0.63107,-1.816,-0.15777,-2.1434,-0.58318,-1.1446,0.028051,-1.3625,-1.5231
-0.44148,-1.4538,-0.36633,-0.48483,-1.1216,-0.6156,-0.8502,-1.6371,0.71377,-1.7548
-1.1432,0.73168,-0.75705,0.4874,-0.54536,-1.0724,0.21197,-0.2471,-1.2303,-0.18956
-0.27017,0.12723,-1.8225,0.61347,-0.42038,-1.3845,-0.4503,-1.595,0.1688,-0.93638
0.065171,-1.9154,-0.83762,-0.43838,-0.042819,-0.23008,-1.2807,-0.30213,-0.47728,-2.2544
-1.348,-2.5139,0.11634,0.27592,-1.4889,-1.0472,-1.9948,-2.4246,-0.85199,-0.53665
-1.3476,0.23275,-0.56739,-1.239,-2.0274,0.51686,-1.5974,-0.2809,-0.46076,-1.6967
-1.4361,-0.97838,0.40591,-1.5733,-0.38299,-1.538,0.053554,-1.7992,0.0051825,-1.9124
-1.2427,-1.9828,-1.5899,-1.1645,0.51494,-0.47057,-2.329,0.53106,-2.0036,0.55983
0.088622,-1.1925,-0.55045,-1.312,-1.0186,-0.4855,-2.1069,-0.78772,0.055528,-0.13356
-0.87916,-1.7597,0.15307,-0.058601,-1.8634,-1.5002,-1.1703,0.27793,-0.79835,-0.98577
-0.51344,-0.045182,-1.6301,-1.8406,-0.89499,-0.70302,-1.2301,-1.923,-1.8895,-0.62267
-2.2469,-1.3901,-1.0412,-2.1552,0.076653,-0.90527,-0.10546,-2.1121,-0.9895,-0.98757
-0.094476,-0.72372,-1.7536,0.13153,-1.1929,0.28498,-2.6096,-1.5239,-0.92369,0.53128
-1.859,-0.64335,-1.1892,-1.4068,-1.0484,-0.32398,0.4411,-1.9681,-1.87,-0.53051
0.55773,-1.5443,-1.3551,0.52184,-1.8401,0.28151,-1.4839,-1.3798,0.47188,-2.5415
-1.0993,0.019556,-0.39895,-1.0266,-1.3909,-1.1315,-2.3579,0.40509,-1.7181,-0.68051
-0.99274,-1.5107,-0.18689,-2.2047,-1.0964,0.46659,-1.3388,-0.78026,-0.65608,-1.9769
-1.706,-1.6383,0.91644,-1.4099,-1.3082,-2.0128,0.41234,-1.4231,-0.56,-0.23281
-0.94889,-1.4481,0.21464,-2.0924,-0.39002,-1.7852,-1.7424,-0.52645,-0.28963,-1.0374
-0.49963,-0.78701,-0.22183,-0.54888,0.080565,-0.81303,-2.2043,-1.018,-2.0018,-0.43865
-1.2212,-1.8282,-0.54623,-0.06328,-0.80012,-0.72793,-0.38173,-1.4315,-0.3243,-0.4412
-0.063152,-2.3332,0.70131,-1.0943,-0.83266,0.26365,-0.79733,-1.8797,-0.17292,-2.3395
-0.32903,-0.2971,-1.9569,1.0115,-2.2978,-1.1657,0.45447,-1.0286,-1.0034,-0.31421
-0.10828,0.12724,-1.0515,-0.080491,-0.69621,-2.2212,-0.37909,-1.1441,-0.42511,-1.7387
-1.425,0.24329,-0.76453,-2.2369,-0.60177,-0.45983,-0.726,-0.42122,-1.6769,-0.070423
-0.7342,-0.71577,-1.0405,-2.6405,-0.54182,-1.1039,-0.91393,-1.262,-0.61765,-1.9403
-1.5578,0.54021,-1.2498,-1.5517,-0.006096,-1.024,0.083559,-0.3302,-0.75961,-1.7081
-0.91931,-2.5936,0.075938,-1.7001,-1.0833,-0.97177,-1.6263,0.55135,-1.5546,-2.3492
-1.7816,-0.62678,-2.1716,-0.37743,-0.23269,-0.58229,-1.7295,-0.76696,-0.59168,-2.3297
-1.2963,-0.15561,-1.0233,0.050009,-0.59727,-0.82266,-1.1613,-0.04204,-2.4058,0.37745
-0.6574,-2.5513,-0.092499,0.0047508,-0.98055,-0.63946,-1.147,0.33899,0.26438,-0.79395
0.77728,-0.89382,-1.2575,-0.83838,-0.86208,-0.5037,0.055873,-0.68321,-0.12314,-1.2203
-0.12839,-1.6483,-3.1647,-0.76204,-1.7724,-0.46466,-2.3697,-1.0123,0.57692,-2.054
-1.697,0.20804,-0.95099,-0.92111,-2.2083,-0.49731,-1.7786,-0.58032,-0.95456,-1.4873
0.039159,-2.41,-1.6987,-0.084323,-0.91906,-2.0821,0.14638,-1.8235,-0.16186,-2.0933
-1.9465,0.085055,-0.88189,-1.7823,-0.91404,-0.45038,-0.82283,-1.3734,-0.39251,-1.8946
0.033,-0.24813,-1.0381,-1.5091,0.77962,-1.6865,-0.4618,-0.44743,-2.1977,0.58192
-1.2714,0.1563,-0.7532,-1.4367,-1.3145,-0.89149,0.24934,-1.1447,-0.0049138,-1.3142
-0.82269,-1.4983,0.72654,-1.9635,-0.73206,-0.3775,0.10181,-0.90798,-1.4797,0.24038
-2.9614,-0.58678,-0.69904,0.62844,-0.023618,-0.39553,-1.1262,-1.7591,-1.2331,-1.78
-1.2371,-2.2121,0.37032,-1.3067,-0.58745,-1.5173,-1.2477,-0.18641,-1.5143,-1.4274
-1.3985,-0.77342,-1.618,-0.038934,-0.023782,-2.2175,-0.035933,-0.92703,-1.1587,-0.12379
-0.15535,-0.63953,-0.39167,0.36758,-2.0133,-0.83762,-1.0598,-2.0981,-2.2969,0.46213
-1.6197,-0.037093,-1.8472,0.15293,-0.35804,-0.5744,-1.1612,-0.29547,0.82536,-1.5005
-1.767,-0.087324,-0.71376,-0.96589,0.32222,-0.9246,0.051819,-1.0321,0.40051,-1.4122
-0.37863,-0.911,-0.33421,-0.60857,-0.53117,0.1294,-0.30073,-0.23271,-1.1046,-1.8152
-0.45088,0.22062,-1.5513,0.4658,-1.5021,0.9913,-1.0493,-1.5641,-0.11754,-2.2755
-2.5027,-0.16458,0.096508,-1.9839,0.17176,-2.2342,-0.43382,-2.0452,-1.0008,0.29758
0.39506,-1.6414,0.32114,-0.42571,-0.0054241,-1.5263,-0.20025,-0.13768,-0.6893,0.052051
-2.7284,-0.21929,-0.69689,-1.9989,-0.17181,-2.5586,0.65786,-1.1943,-0.74463,-0.6526
-1.4222,-0.64984,0.17485,-1.6899,-0.79105,-1.5096,-0.94995,-0.35914,-0.71218,-0.44385
-1.2104,-1.1215,-0.58064,-1.4317,0.53268,-0.59134,0.29298,-1.6618,1.4046,-1.7303
-1.9491,0.54884,-0.53829,-2.3247,0.25053,-1.0339,-0.93485,-1.327,-1.8664,-0.8484
-2.2053,0.027491,-1.7365,0.24224,-2.5071,-0.084719,-2.6278,0.27468,-0.30122,-1.465
-1.1223,0.80319,-1.412,-0.42541,-2.1233,0.15792,-2.3818,-1.0842,-0.54592,-0.3635
0.35438,-1.8609,-1.4402,-0.66294,0.1727,-0.12147,-1.3471,-1.7055,-0.71882,-0.99327
0.038951,-0.90673,-1.3686,-1.3898,-1.4925,-0.79642,-0.89732,-0.847,-0.57733,-1.5714
-1.3787,-0.096771,0.14766,-0.70082,-0.4773,-1.338,-0.22858,0.07721,-0.98705,-0.85399
-0.9767,0.26561,0.49977,-1.6438,-0.27924,-0.97951,-1.3404,-1.1042,-0.036134,-0.59536
-1.3062,-1.0473,-0.28418,-1.9745,0.078752,-0.47006,-0.53221,-1.8488,-1.2006,-0.31635
-1.0881,-1.2261,-0.93503,-2.0187,0.85356,-1.7571,-1.9287,-0.70724,0.07221,-2.6381
-0.16129,-1.8407,-1.4576,-0.39507,-1.5314,-2.516,-0.040543,-1.3721,-0.18973,-2.3506
-2.5648,0.067059,-0.45652,-2.3499,-0.87787,-0.52158,-0.85468,-1.7025,-0.44129,-3.0949
-2.8638,-1.1606,-2.0591,-0.15659,-2.0751,-0.56138,-1.1455,0.32026,-0.28015,-2.3691
-0.50661,-2.5206,-0.98787,0.72668,-1.1123,-1.0097,-1.5388,-0.78093,-1.1851,-1.712
-1.573,0.14759,-1.289,-1.5084,-0.60035,-2.0136,-0.65823,-1.1758,-0.148,-0.66609
-2.6562,-1.977,-0.21448,-2.1398,-0.69933,-0.70131,-1.5665,0.19971,-1.3727,-0.095545
-0.77751,-0.96455,-0.78093,-1.8302,-2.1886,-1.0384,-2.1869,-1.3175,-0.048711,-0.42172
0.54262,-0.60695,0.10325,-1.372,-0.7103,-1.4874,-2.098,-1.8002,0.083392,-1.1926
-1.1988,-0.66302,-0.18389,-2.1169,1.2063,-2.321,-1.7516,-0.41757,0.74737,-2.2449
-0.5208,-1.1222,-0.21602,-0.25985,-1.0266,-0.8299,-1.8463,-0.086773,-0.83628,-0.97735
-0.99192,-0.79923,-0.43792,-0.43305,-1.7611,-0.15058,-1.1278,-1.2185,-0.069795,-0.53564
-1.2897,0.65485,-0.67615,-0.42756,-0.02584,-0.70767,-0.25206,-0.056739,-1.2394,0.49661
-1.6243,-1.5115,-0.97187,-0.45803,0.27999,-0.34015,-1.674,-0.18503,-0.89099,-0.44672
-1.6151,-0.75992,-0.75464,-1.1818,-0.79368,0.2986,-2.2332,-0.16858,-0.7993,-1.0207
-0.59094,0.29714,-1.9466,0.21274,-1.2061,-0.56689,-1.1746,-0.9703,-0.85876,-2.2135
-0.46303,-0.95306,-0.15534,-1.0377,0.24839,-1.8756,-1.3678,-2.111,-0.25352,-0.7286
-0.77887,-0.88145,-1.1196,-1.9514,-1.1292,-0.61884,-2.5598,-0.86578,-0.8051,-1.8245
-1.7718,-1.7778,-0.0038351,-2.1527,-0.70244,-2.27,-0.63454,-1.4502,-0.49634,-1.5135
-0.42544,-1.3947,-0.18806,-1.2986,-0.42881,-1.4117,0.21142,-1.801,-0.75543,-0.86761
-1.0785,-0.84884,-0.76439,0.16764,-1.445,-1.1763,-0.88919,-0.4338,-0.48139,-1.0017
-1.8561,0.48841,-1.7046,-0.24985,0.0054671,-1.5129,-0.83682,-0.73206,-0.45698,-0.080313
-1.2216,-0.85251,-1.5597,-1.3691,-0.039886,-1.7894,-2.4065,-0.27083,-1.3947,-1.3726
-0.48347,-1.1794,-1.0602,0.41229,-0.14224,-0.44526,0.042517,-1.2506,-0.99491,-0.75034
-2.4951,0.88299,-3.1342,-0.8948,-1.2683,-1.5498,-0.36123,-0.48126,-1.6348,0.19493
-0.85742,0.42093,-1.4936,-0.84762,-1.562,-1.3314,-1.6921,-0.84137,-1.6548,-0.029134
0.60318,0.073206,-0.79556,0.3609,-0.44182,-1.3669,-0.132,-0.54674,-0.24959,-1.2554
-1.777,-1.269,-1.4125,0.44309,-0.95984,-1.2158,-1.0552,-1.4316,0.015004,-2.3723
-1.9136,-0.016746,-0.46818,-2.2733,-1.4023,-0.66135,-0.91352,0.62123,-1.0798,-1.1022
-0.51067,-0.7153,-1.3306,0.7721,-1.5142,0.19809,-1.4744,0.0043932,-1.1831,-1.2009
-1.4771,-1.7072,-0.82002,-0.30255,-0.67921,-1.2385,-2.0457,-0.29364,-0.12188,-2.0661
0.010048,-1.2356,-1.3121,0.12895,-2.1326,-0.89534,-1.3638,-0.84464,-0.089626,-0.17406
-1.9026,-0.12947,-1.9983,-2.1447,-1.0534,-0.13525,-1.4423,-0.59991,-1.1236,-0.75383
0.64168,-1.5994,-2.2564,-0.48466,-1.946,0.22979,-1.3242,0.14437,-0.23918,-0.24085
-0.75244,-0.75876,-2.1783,-1.1995,0.2532,-0.80463,-0.064883,-2.3627,-1.7819,-0.48175
-1.9319,0.26638,-1.7362,-0.96639,-0.2507,-1.9097,-0.25537,0.83217,-0.067532,-2.5362
-1.1633,-1.0549,-0.058616,-1.7899,-1.0286,-0.5961,-1.4878,-0.016757,-1.3154,-1.4282
-0.3611,-1.5519,-2.0275,-1.0744,-0.44568,-0.48056,-0.68128,-0.26746,-1.2209,-1.339
-1.5029,-0.97849,-0.065667,-0.39497,-0.075744,-0.73137,-1.614,-1.0538,0.031118,-2.1687
-0.69595,-0.75945,-1.822,-0.61593,-0.599,-0.76917,-1.2175,-0.05494,-0.80578,-0.92858
-0.19628,-1.0354,-0.2757,-1.5248,-0.94857,-1.0607,0.094995,-0.25587,-2.075,-1.4953
-1.6497,-2.1466,0.34604,-1.1695,-0.045333,-1.696,-0.65718,-0.27358,-1.0133,-1.3789
0.19466,0.53752,-1.3513,-0.095806,-0.37286,-0.29264,-1.6657,0.029667,-0.4539,-1.2157
-2.4236,-0.36376,-0.13723,-0.6784,-0.074898,-1.3095,-1.6319,-0.52623,-0.9584,-1.655
-1.1657,-0.88733,-0.69605,-1.3396,-1.3927,-0.22101,-0.70057,-1.6437,-0.31285,-0.88531
-1.1083,-0.51765,-1.2564,-0.29613,-0.95242,0.069271,-0.85467,-0.094036,-0.58488,-1.5209
-0.87289,-2.121,-0.13155,-0.7698,-0.44619,-2.4833,-0.040846,-1.7737,-1.111,0.11376
-1.871,0.070568,-0.34524,-1.4321,0.8497,-1.6519,-0.86885,-0.22909,-1.1903,0.58733
-0.13535,-1.5823,-2.0625,-0.71544,-2.4701,-1.2067,-1.0628,-0.7881,-1.4707,-1.0887
0.042825,-1.6521,0.65441,-0.5509,-0.07983,-2.3796,0.10464,0.91595,-2.6935,0.83865
-0.44049,-1.6744,-0.78867,-0.29502,-0.038763,-1.5066,0.51736,-1.357,-1.915,0.37275
-0.70578,-1.9435,0.20897,0.26434,-0.63644,-1.8157,-0.2509,-0.048402,-0.34187,-1.8537
-1.1345,-0.028368,-0.66164,-0.71432,-2.266,-1.2739,-0.42223,-0.75498,-1.3701,0.46416
-2.1385,-0.86416,-0.32385,-1.896,-1.0233,-0.12552,-1.4213,-1.1038,-0.56594,-0.40551
-1.7333,1.8579,-2.8207,-1.8119,-0.45229,-2.1339,0.34461,-1.4565,-0.6697,-1.5933
-1.8903,-0.90875,-0.44839,-0.46509,-2.5631,0.036233,-0.70561,-0.99484,-1.8486,-0.28271
-1.904,1.4577,-1.4165,-2.6503,-0.015203,-1.584,-0.20388,-1.2495,-0.93477,-1.3309
-1.5586,-0.93966,-1.1552,-0.97652,-1.3901,-1.1163,-0.24542,-0.0089524,-0.85627,-1.6112
-1.8405,-0.79825,-0.52325,-1.7956,-1.3602,0.61113,-0.47254,-1.9474,-0.20194,-0.10648
-1.7389,-0.85932,0.54328,-1.6984,-2.1969,-2.0459,-1.5417,0.19215,-1.3211,-1.7172
0.0036058,-0.40049,-0.64517,0.29835,-2.5626,-1.2629,-1.0245,-1.3152,-2.0207,-1.1854
-1.8724,-2.3998,0.40716,-1.2665,-0.45834,-0.27522,-0.75606,-0.33578,-0.54582,-1.6442
-0.32986,-1.1916,-0.79857,-2.0772,0.36261,-1.3303,-0.75922,-1.4643,-1.763,-0.6997
-0.53253,-1.0294,-0.10455,-2.5312,-0.42771,-0.57223,-0.3275,-1.0531,0.29378,-1.3224
-1.3455,-0.73296,-1.5247,0.045157,-1.5584,-0.8659,-1.0721,0.04718,-1.345,-1.2751
